"WorkParty",""
"Spawn a work party for testing.","Genera un partito di lavoro per il test."
"Personal account should have Creator.","Il conto personale dovrebbe avere un Creatore."
"Money","Denaro"
"Create new bank accounts for each user.","Crea nuovi conti bancari per ogni utente."
"Adds user as manager to bank account with ID.","Aggiunge l'utente come gestore del conto bancario con ID."
"Remove user as manager from bank account with ID.","Rimuove l'utente come gestore dal conto bancario con ID."
"Adds user to bank account with ID.","Aggiunge l'utente al conto bancario con ID."
"Removes user from bank account with ID.","Rimuove l'utente dal conto bancario con ID."
"Creates an account with specified name.","Crea un conto con il nome specificato."
"Deletes an account even if there is still currency on it.","Elimina un conto anche se c'è ancora una valuta su di esso."
"Manually set an account creator.","Imposta manualmente il creatore di un conto."
"Create a bunch of titles for testing.","Crea diversi titoli per il test."
"Assign the current player to a new title that has treasury rights.","Assegna il giocatore corrente a un nuovo titolo avente diritti di tesoreria."
"Cannot replace contents of {0}, it's currently in an election {1}.","Impossibile sostituire i contenuti di {0}, è correntemente in un'elezione {1}."
"Ignore auth skipped, {0} does not need auth.","Ignora autenticazione saltato, {0} non necessita di autenticazione."
"Generate some test laws.","Genera alcune leggi di prova."
"Add a bunch of candidates to specfied election (or first election found if none specified).","Aggiungi molti candidati all'elezione specificata (o alla prima elezione trovata se non ne è specificata alcuna)."
"Add a bunch of test votes to a specified election, or first election found.","Aggiungi molti voti di prova a un'elezione specificata, o alla prima elezione trovata."
"If this percent of *all possible voters* votes yes, the election will instant-finish.","Se questa percentuale di *tutti i possibili elettori* vota sì, l'elezione finirà istantaneamente."
"If this percent of *all possible voters* votes no, the election will instant-fail.","Se questa percentuale di *tutti i possibili elettorali* vota no, l'elezione fallirà istantaneamente."
"Election cannot start due to invalid elements:","L'elezione non può iniziare a causa di elementi non validi:"
"{0} is invalid.","{0} non è valido."
"{0} references the {1} {2} but it's in an invalid state.","{0} si riferisce a {1} {2} ma è in uno stato non valido."
"{0} references the draft {1} {2}, but that draft is not part of the election.","{0} si riferisce alla bozza di {1} {2}, ma la bozza non fa parte dell'elezione."
"{0} references {1} {2}, which is in the invalid state '{3}'.","{0} si riferisce a {1} {2}, che è nello stato non valido '{3}'."
"Election ended early because {0}% of eligible voters voted {1}.","Elezione conclusa in anticipo perché lo {0}% degli elettori idonei ha votato {1}."
"This election is already finished.","Quest'elezione è già conclusa."
"Generate some random districts around the user.","Genera dei distretti casuali intorno all'utente."
"Generate some demographics.","Genera delle demografiche."
"Voice","Voce"
"*Missing*","*Mancante*"
"Create test users up to the given amount (default 5)","Crea utenti di prova fino alla quantità data (predefinito 5)"
"Create test user with a specified name.","Crea utente di prova con un nome specificato."
"Resets the tutorial, including record of given items (which menu option does not do).","Ripristina il tutorial, incluso il registro degli oggetti dati (cosa che il menu delle opzioni non fa)."
"Starts specific tutorial task by name.","Avvia l'attività specifica del tutorial per nome."
"Force the world to fast forward. Pass 0 to stop.","Forza il mondo ad avanzare veloce. Passa 0 per interrompere."
"Check deeds and remove contained ownables that do not belong to them","Controlla gli atti e rimuove possedibili contenuti che non gli appartengono"
"Drops a global waypoint at the current position.  Accepts an optional text string for the waypoint.","Rilascia un waypoint globale alla posizione corrente.  Accetta una stringa testuale opzionale per il waypoint."
"Removes the nearest global waypoint to your current position.","Rimuove il più vicino waypoint globale alla tua posizione corrente."
"Shows list of banned users or bans user by account id, steamid, slgid, or username","Mostra l'elenco degli utenti bannati o banna l'utente per id del profilo, steamid, slgid o nome utente"
"Unbans user by account id, steamid, slgid, or username","Riammette l'utente per id del profilo, steamid, slgid o nome utente"
"Shows list of muted users or mutes user by account id, steamid, slgid, or username","Mostra l'elenco degli utenti silenziati o silenzia l'utente per id del profilo, steamid, slgid o nome utente"
"Unmutes user by account id, steamid, slgid, or username","Rimuove il silenziamento dell'utente per id del profilo, steamid, slgid o nome utente"
"Shows list of whitelisted users or adds user to the whitelist by account id, steamid, slgid, or username","Mostra l'elenco di utenti nella whitelist o li aggiunte alla whitelist per id del profilo, steamid, slgid o nome utente"
"Removes user from the whitelist by account id, steamid, slgid, or username","Rimuove l'utente dalla whitelist per id del profilo, steamid, slgid o nome utente"
"Shows list of admins or adds user as an Admin by account id, steamid, slgid, or username","Mostra l'elenco di admin o aggiunge l'utente come Admin per id del profilo, steamid, slgid o nome utente"
"Removes user as an Admin by account id, steamid, slgid, or username","Rimuove l'utente come Admin per id profilo, steamid, slgid o nome utente"
"Kicks user","Caccia l'utente"
"Shows your user ID","Mostra il tuo ID utente"
"Shows the user ID of the requested user.","Mostra l'ID utente dell'utente richiesto."
"Displays a list of all known users, showing username and ID.","Mostra un elenco di tutti gli utenti noti, mostrando il nome utente e l'ID."
"Displays a list of all administrators.","Mostra un elenco di tutti gli amministratori."
"Shows your Ignore List or adds the player to the Ignore List by the name or remove if the player is on the list already","Mostra il tuo Elenco Ignorati o vi aggiunge giocatori per nome o li rimuove se l'utente è già nell'elenco"
"Spawns a setup for testing pipes.","Genera una configurazione per provare i tubi."
"Performs commands for power manipulations.","Esegue i comandi per le manipolazioni energetiche."
"Reduces power consumption of all existing objects withing a given radius to passed value (defaults zero).","Riduce il consumo energetico di tutti gli oggetti esistenti, entro un dato raggio al valore passato (predefinito a zero)."
"Creates a craft setup where output from one thing is input to another.","Crea una configurazione di fabbricazione dove l'output da una cosa è input a un'altra."
"Spawns a store with storages and random trade offers.","Genera un negozio con depositi e offerte commerciali casuali."
"Adds meteor impact hours","Aggiunge le ore di impatto della meteora"
"Set the percent of a destroyed atmosphere to display, blended to over a given number of seconds.","Imposta la percentuale di un'atmosfera distrutta da visualizzare, mista a oltre un dato numero di secondi."
"Destroys the meteor in orbit.","Distrugge la meteora in orbita."
"Spawns a meteor into orbit, regardless of current disaster settings.","Genera una meteora in orbita, indipendentemente dalle correnti impostazioni del disastro."
"Begin the meteor impact sequence","Avvia la sequenza di impatto della meteora"
"Make the meteor strike instantly.","Fa colpire istantaneamente la meteora."
"Make the meteor enter the targetable range, or the specified angle if one is passed in.","Fa entrare la meteora nel raggio mirabile, o l'angolo specificato se ne è inserito uno."
"Create a crater at the current position.","Crea un cratere alla posizione corrente."
"Triggers world layers to act as if they were hit by a meteor.","Innesca i livelli del mondo affinché agiscano come fossero stati colpiti da una meteora."
"Makes meteorites rain down the sky, accepting the number to send and how long between them.","Fa piovere meteore dal cielo, accettando il numero da inviare e la distanza tra di essi."
"Spawns a test treasury, grants related privileges to the user, opens UI, allocates taxes.","Genera una tesoreria di prova, garantisce i privilegi correlati all'utente, apre l'UI, alloca tasse."
"Creates and applies a Distribution Station with carried items","Crea e applica una Stazione di Distribuzione con oggetti trasportati"
"Creates and applies a Distribution Station.","Crea e applica una Stazione di Distribuzione."
"Spawns 2 test exchanges, one for the user and one for another user. Adds some entries, performs some tests.","Genera 2 scambi di prova, uno per l'utente e uno per l'altro. Aggiunge delle voci, esegue dei test."
"Setup a test environment for cranes.","Configura un ambiente di prova per le gru."
"{0} cannot be copied into while in {1} state.","{0} non può essere copiato mentre è nello stato {1}."
"Can't edit {0}, it's not active.","Impossibile modificare {0}, non è attivo."
"Can't edit {0}, it's not a draft.","Impossibile modificare {0}, non è una bozza."
"{0} cannot be removed while in {1} state.","{0} non può essere rimosso mentre è nello stato {1}."
"Spawn a zoning office, passing the number of maps and districts in each. Defaults to a lot (3 maps with 100 districts each).","Genera un ufficio zonale, passando il numero di mappe e distretti in ognuna. Predefinito a un lotto (3 mappe da 100 distretti l'una)."
"*deleted*","*eliminato*"
"Select a target to transfer ownership to.\n\n(This will only be permitted if you own the property or a law specially allows the Property Transfer action.)","Seleziona un obiettivo a cui trasferire la proprietà.\n\n(Questo sarà permesso solo se possiedi la proprietà o una legge consente specialmente l'azione di Trasferimento della Proprietà.)"
"{0} attacked you! You lost {1} calories","{0} ti ha attaccato! Hai perso {1} calorie"
"Select the control for {0}","Seleziona il controllo per {0}"
"Elections can have multiple 'provisions' added to them before voting starts.  To add more, edit the civic object (law, demographic, etc) and attach it to this election. \n\nOnce an election is started, no more provisions can be added.","Si possono aggiungere diverse 'clausole' alle elezioni prima che il voto inizi.  Per aggiungerne altre, modifica l'oggetto civico (legge, demografica, etc.) e allegalo a quest'elezione. \n\nUna volta avviata un'elezione, non sono aggiungibili altre clausole."
"Currency is not created yet, only owner can create currency.","La valuta non è ancora stata creata, solo il proprietario può farlo."
"The store is currently closed for customers.","Il negozio è correntemente chiuso ai clienti."
"Create Government Account","Crea Conto Governativo"
"Ambience Volume","Volume Ambientale"
"Residency","Residenza"
"Overlay","Sovrapposizione"
"Entry Status","Stato Voce"
"Allow Name Change","Consenti Cambio di Nome"
"Readonly",""
"Allow New Entries","Consenti Nuove Voci"
"Default Entry Status","Stato Voce Predefinito"
"Map Hint Title","Titolo Suggerimento Mappa"
"Map Hint","Suggerimento Mappa"
"Map Entries","Voci Mappa"
"Map","Mappa"
"Max Area","Area Massima"
"Allow Delete","Consenti Eliminazione"
"Entry Description","Descrizione Voce"
"Map Entry Id","Id Voce Mappa"
"Invitation List","Elenco Inviti"
"Property Type","Tipo di Proprietà"
"Rent","Affitto"
"Move In Fee","Imposta sul Trasloco"
"Move In Fee Currency","Valuta dell'Imposta sul Trasloco"
"Received Rent Account","Conto di Affitto Ricevuto"
"Citizen Resident","Residente Cittadino"
"Residents","Residenti"
"Invitations","Inviti"
"Max Occupants","Occupanti Massimi"
"Action Location","Posizione Azione"
"Previous Deed Owner","Proprietario Precedente dell'Atto"
"Residency Change","Cambio Residenza"
"Existing Occupants","Occupanti Esistenti"
"Residency Change Reason","Motivo Cambio Residenza"
"Rent Currency","Valuta Affitto"
"User Account","Conto Utente"
"Service Account","Conto del Servizio"
"Payment Type","Tipo di Pagamento"
"Percent Of All Voters To Instant Win","Percentuale di Tutti gli Elettori per la Vittoria Istantanea"
"Percent Of All Voters To Instant Lose","Percentuale di Tutti gli Elettori per la Perdita Istantanea"
"Wages Source Bank Account","Conto Bancario Sorgente dei Salari"
"2D",""
"3D",""
"Spin Globe","Ruota Globo"
"Settlements","Insediamenti"
"Resident","Residente"
"Not Resident","Non Residente"
"Taking Residency","Prendendo Residenza"
"Leaving Residency","Abbandonando la Residenza"
"Invite","Invita"
"Rescind Invitation","Rescindi Invito"
"Owner Taking Residence","Proprietario Prendente Residenza"
"Accepting Invite","Accettando l'Invito"
"Owner Removed","Proprietario Rimosso"
"Voluntary","Volontario"
"Could Not Pay Rent","Impossibile Pagare l'Affitto"
"Owner Access","Accesso Proprietario"
"Private","Privato"
"Settlement System Enabled","Sistema di Insediamento Abilitato"
"Income","Entrate"
"Expense","Uscite"
"Recurring Transfer Frequency","Frequenza di Trasferimento Ricorrente"
"Occupancy Penalties:","Sanzioni di Occupazione:"
"Occupant","Occupante"
"A large lumber table for eating meals or getting some work done.","Un gran tavolo in legno per mangiare o lavorare a qualcosa."
"A sturdy lumber chair. It doesn't feel as wobbly as more basic wooden chairs.","Una robusta sedia in legno. Non sembra traballare come le sedie di base in legno."
"A lumber bench for when you need extra seating space than a traditional chair.","Una panca in legno per quando necessiti di spazio extra rispetto a una sedia tradizionale."
"Hewn Softwood Door","Porta Intagliata in Legno Tenero"
"Hewn Hardwood Door","Porta Intagliata in Legno Massiccio"
"Flat Steel Door","Porta in acciaio Piatta"
"A beautiful modern flat steel door with a large viewing window.","Una bella porta moderna in acciaio piano con un'ampia vetrata."
"An industrial elevator for transporting extra large loads vertically.","Un ascensore industriale per trasportare verticalmente carichi extra grandi."
"Industrial Elevator","Ascensore industriale"
"Harvested from a number of plants, these fibers are useful for a surprising number of things.","Raccolte da diverse piante, queste fibre sono utili per un sorprendente numero di cose."
"A Henley shirt is a collarless pullover shirt, characterized by a placket beneath the round neckline, about 8 to 13 cm long and usually having 2 to 5 buttons. It essentially resembles a collarless polo shirt.","Una maglia da canottaggio è una maglia senza colletto, caratterizzata da un'abbottonatura sotto la scollatura rotonda, lunga circa da 8 a 13 cm e di solito dotato da 2 a 5 buttoni. Ricorda essenzialmente una polo senza colletto."
"White Edge Rotate","Ruota Bordo Bianco"
"Two White Edge Rotate","Ruota Due Bordi Bianchi"
"Healthy soil is essential to support life. When displaced, dirt can be used to terraform an area to support buildings and infrastructure.","Un suolo sano è essenziale per supportare la vita. Quando spostata, la terra è utilizzabile per terraformare un'area e supportare edifici e infrastrutture."
"High quality sand is a sought after resource used for making glass and concrete. Though desert sand is abundant, it is not suitable for these materials.","La sabbia d'alta qualità è una risorsa molto richiesta per creare vetro e calcestruzzo. Sebbene la sabbia del deserto sia abbondante, non è adatta per questi materiali."
"Wrong {0} was detected : {1}","{0} errato rilevato : {1}"
"Server",""
"Invalid localization in {0} for `{1}`: `{2}`","Localizzazione non valida in {0} per '{1}': '{2}'"
"Disconnect client with a long message","Disconnette il client con un messaggio lungo"
"Total","Totale"
"Occupancy Penalty: {0} ({1} residents)","Sanzione Occupazione: {0} ({1} residenti)"
"Money in Account","Denaro nel Conto"
"Pay Every Tick was {0}.","Paga Ogni Tick era {0}."
"enabled","abilitato"
"disabled","disabilitato"
"Display all recurring transfers paid in the game","Mostra tutti i trasferimenti ricorrenti pagati nel gioco"
"Display all recurring transfers for the given user","Mostra tutti i trasferimenti ricorrenti per il dato utente"
"Enable debug command to pay recurring transfers every tick.","Abilita il comando di debug per pagare i trasferimenti ricorrenti a ogni tick."
"{0} currency changed from {1} to {2}","{0} valuta cambiata da {1} a {2}"
"{0} {1} for all {2}","{0} {1} per tutti {2}"
"Invalid currency: {0}","Valuta non valida: {0}"
"Invalid amount per hour: {0}","Importo orario non valido: {0}"
"Amount per hour must be > 0: {0}","L'importo orario deve essere > 0: {0}"
"Context for determining subscription cost at initial creation.","Contesto per determinare il costo di abbonamento alla creazione iniziale."
"The citizen paying/receiving the funds.","Il cittadino pagante/ricevente i fondi."
"The account the charge is coming from.","Il conto da cui proviene l'addebito."
"The account the charge is going to.","Il conto in cui è versato l'addebito."
"Defines the how the cost is determined for a given individual.","Definisce come è determinato il costo per un dato individuo."
"The currency the charge will be paid in.","La valuta in cui sarà pagato l'addebito."
"How much will be transferred per hour.","Quanto sarà trasferito per ora."
"Which time counts for purposes of this transfer.","Che periodo conta per gli scopi di questo trasferimento."
"Recurring Transfers","Trasferimenti Ricorrenti"
"Recurring Payments and Transfers:","Pagamenti e Trasferimenti Ricorrenti:"
"New recurring transfer started: {0}","Nuovo trasferimento ricorrente avviato: {0}"
"Couldn't pay your {0} wages: {1}","Impossibile pagare i tuoi {0} salari: {1}"
"If setting {0}, must set all of: the {1} currency, amount and bank account for the {2}.","Se si imposta {0}, si deve impostare tutto di: la valuta {1}, l'importo e il conto bancario per il {2}."
"{0} stopped. ({1})","{0} interrotto. ({1})"
"{0} is a citizen of {1}","{0} è un cittadino di {1}"
"Is this citizen currently a member of the given settlement?","Questo cittadino è correntemente un membro del dato insediamento?"
"The settlement they must be a member of.","L'insediamento di cui devono essere membri."
"{0} has a residence","{0} ha una residenza"
"residence location of {0}","posizione di residenza di {0}"
"{0}'s residence","residenza di {0}"
"distance between {0} and {1}","distanza tra {0} e {1}"
"Determines if the given citizen has a residence.","Determina se il dato cittadino ha una residenza."
"The user who's residency we're checking.","L'utente di cui stiamo controllando la residenza."
"Gets the location of a given citizen's residence (or 'invalid' if none).","Ottiene la posizione della residenza di un dato cittadino (o 'non valido' se non presente)."
"Distance between two locations, ignoring vertical difference.","Distanza tra due luoghi, ignorando la differenza verticale."
"First location to check.","Primo luogo da controllare."
"Second location to check.","Secondo luogo da controllare."
"Location to check district status of.","Luogo di cui controllare lo stato distrettuale."
"is a resident","è un residente"
"is not a resident","non è un residente"
"{0}'s wages from {1}","salari di {0} da {1}"
"The bank account used to pay wages from.","Il conto bancario da cui sono pagati i salari."
"wages","salari"
"{0} {1} to become a resident at {2}","{0} {1} per diventare un residente a {2}"
"Rescind invitation for","Rescindi invito per"
"Add a given citizen or group to 'Invited Residents' on a property.","Aggiungi un dato cittadino o gruppo ai 'Residenti Invitati' su una proprietà."
"Should the citizen be invited or should the invite be rescinded?.","Il cittadino dovrebbe esser invitato o l'invito dovrebbe esser annullato?."
"Invite Resident","Invita Residente"
"with location: {0}","con posizione: {0}"
"Performed transfers","Trasferimenti eseguiti"
"Take money from one bank account and transfer it to another.","Preleva denaro da un conto bancario e trasferiscilo a un altro."
"Holdings of this bank account will be used to perform the transfer.","I possedimenti di questo conto bancario saranno usati per eseguire il trasferimento."
"Where the money goes to.","Dove va il denaro."
"An optional custom value to link a location.","Un valore personalizzato opzionale per collegare una posizione."
"Transfer to Account","Trasferisci al Conto"
"Structural","Strutturale"
"Law Enforcement","Forze dell'Ordine"
"Communication","Comunicazione"
"Editing {0}","Modificando {0}"
"Optional set of wages paid for citizens in this demographic (or fees, if payments are set negative).","Serie opzionale di salari pagata ai cittadini in questa demografica (o commissioni, se i pagamenti sono impostati in negativo)."
"You were un-invited to {0} by {1} at {2}.","Il tuo invito è stato rimosso a {0} da {1} a {2}."
"A list of citizens or aliases (titles or demographics) that are invited and may accept.","Un elenco di cittadini o alias (titoli o demografiche) che sono invitate e potrebbero accettare."
"Invite Citizens or Groups to Join","Invita Cittadini o Gruppi per Unirti"
"Invites","Inviti"
"Are you sure you want to remove {0} from {1}?","Sei sicuro di voler rimuovere {0} da {1}?"
"this {0}","questo {0}"
"Open the map.","Apri la mappa."
"Right-click food to eat it.","Clicca col destro sul cibo per mangiarlo."
"SettlementsPlugin",""
"Commands for controlling settlements.","Comandi per controllare gli insediamenti."
"Settlement","Insediamento"
"Citizens of {0}","Cittadini di {0}"
"You {0} a citizen of this {1}.","Tu {0} un cittadino di questo {1}."
"Room is too big. {0} is more than {1} meters from the room detection point.","Stanza troppo grande. {0} è più di {1} metri dal punto di rilevamento della stanza."
"Resident access permitted.","Accesso del residente permesso."
"Resident access permitted (placed by you)","Accesso del residente permesso (posizionato da te)"
"Resident access not permitted (not placed by you)","Accesso del residente permesso (non posizionato da te)"
"Action not permitted for residents.","Azione non permessa ai residenti."
"{0} set their residence to their property {1}.","{0} hanno impostato la propria residenza alla loro proprietà {1}."
"{0} set their residence to the property {1} owned by {2}.","{0} hanno impostato la propria residenza alla proprietà {1} posseduta da {2}."
"{0} {1} of your property {2}.","{0} {1} della tua proprietà {2}."
"You are currently a resident of {0}, are you sure you want to leave residency there and switch to {1}?","Correntemente sei un residente di {0}, sei sicuro di voler abbandonare la residenza lì e passare a {1}?"
"Cannot join as a resident, max occupancy of {0} already reached.","Impossibile unirsi come residente, l'occupazione massima di {0} è già raggiunta."
"You are not invited to become a resident of {0}.","Non sei invitato per diventare un residente di {0}."
"You are already a resident of {0}.","Sei già un residente di {0}."
"Invitation accepted!  You are now a resident of {0}.","Invito accettato!  Ora sei un residente di {0}."
"You are now a resident of {0}.","Ora sei un residente di {0}."
"(Ignoring rent and fees since you are an owner.)","(Ignorando affitto e imposte poiché sei un proprietario.)"
"You are no longer a resident of {0}.","Non sei più un residente di {0}."
"Residents:","Residenti:"
"to become a resident","per diventare un residente"
"residency","residenza"
"became a resident","diventa un residente"
"left residency","residenza abbandonata"
"The resident in question.","Il residente in questione."
"A list of residents on this property. Residents gain points from housing values, and only private property can have residents.","Un elenco di residenti su questa proprietà. I residenti ottengono punti dai valori abitativi e solo la proprietà privata può avere residenti."
"Number of occupants allowed.","Numero di occupanti consentiti."
"Rent: {0}","Affitto: {0}"
"Must set a receiving bank account when setting rent or move-in fee.","Devi impostare un conto bancario ricevente impostando una tassa sull'affitto o sul trasloco."
"Invalid move-in fee set, can't become resident: {0}","Tassa sul trasloco non valida impostata, non può diventare residente: {0}"
"Invalid move-in fee currency, can't become resident: {0}","Valuta della tassa sul trasloco non valida, non può diventare residente: {0}"
"Invalid rent set, can't become resident: {0}","Affitto non valido impostato, non può diventare residente: {0}"
"Invalid rent currency set, can't become resident: {0}","Valuta di affitto non valida impostata, non può diventare residente: {0}"
"Move-in fee set, but no currency defined. Can't become resident: {0}","Tassa sul trasloco impostata, ma nessuna valuta definita. Non può diventare residente: {0}"
"Rent set, but no currency defined. Can't become resident: {0}","Affitto impostato, ma nessuna valuta definita. Non può diventare residente: {0}"
"Move in fee: {0} {1}","Tassa sul trasloco: {0} {1}"
"Rent: {0} {1}","Affitto: {0} {1}"
"Becoming a resident here has the following costs:\n\n{0}\nDo you want to proceed and specify a bank account to pay from?","Diventare residente qui ha i seguenti costi:\n\n{0}\nDesideri procedere e specificare un conto bancario da cui pagare?"
"{0} doesn't have enough {1} to cover the move-in fee of {2}, cannot become a resident.","{0} non ha abbastanza {1} per coprire la tassa sul trasloco di {2}, non può diventare un residente."
"{0} was evicted from {1} because they couldn't pay rent.","{0} è stato sfrattato da {1} perché non poteva pagare l'affitto."
"{0} was evicted from your property {1} because they couldn't pay rent: {2}","{0} è stato sfrattato dalla tua proprietà {1} perché non poteva pagare l'affitto: {2}"
"You were evicted from {0} because you couldn't pay your rent: {1}","Sei stato sfrattato da {0} perché non potevi pagare il tuo affitto: {1}"
"Move-in Fee","Tassa sul Trasloco"
"Select bank account to pay rent and fees from.","Seleziona il conto bancario da cui pagare affitti e tasse."
"Move-in fee for {0}","Tassa sul trasloco per {0}"
"{0}'s rent for {1}","Affitto di {0} per {1}"
"rent","affitto"
"Set Rent","Imposta Affitto"
"Currency charged for the move-in fee.","Valuta addebitata per la tassa sul trasloco."
"Bank account where move-in fees and rent payments will go.","Conto bancario in cui andranno i pagamenti delle tasse sul trasloco e d'affitto."
"Housing Value:","Valore Abitativo:"
"Unavailable","Non disponibile"
"Select Citizens and Groups who may Access This Property.","Seleziona Cittadini e Gruppi che potrebbero Accedere A Questa Proprietà."
"Accessor","Accessorio"
"Accessors","Accessori"
"Resident of {0} at {1}.","Residente di {0} a {1}."
"Currently has no residence.","Correntemente non ha residenza."
"{0} Property Claims","{0} Reclama Proprietà"
"Housing Value","Valore Abitativo"
"Added {0} residents.","Ha aggiunto {0} residenti."
"You are not a resident of any deed.","Non sei residente di alcun atto."
"Add a number of residents to the deed you're currently a resident on.","Aggiungi un numero di residenti all'atto su cui correntemente un residente."
"A citizen became a resident of a property, or left residency of a property.","Un cittadino è diventato un residente di una proprietà, o ha abbandonato la residenza di una proprietà."
"Is the citizen becoming a resident or leaving?","Il cittadino sta diventando un residente o sta abbandonando?"
"The citizen who became a resident or left residency.","Il cittadino divenuto residente o avente abbandonato la residenza."
"Total number of residents prior to joining.","Il numero totale di residenti prima che ti unisca."
"The position of the residency.","La posizione della residenza."
"The fee charged for moving in.","La tassa addebitata per il trasloco."
"The currency the move-in fee was charged in.","La valuta della tassa di trasloco addebitata."
"The reason for the residency change.","Il motivo del cambio di residenza."
"The rent that they will be charged/were charged.","L'affitto che gli sarà/è stato addebitato."
"The currency the rent was charged in.","La valuta addebitata per l'affitto."
"Can't place block there","Impossibile posizionare lì il blocco"
"{0} Specialty\nLearned","{0} Specialità\nImparata"
"Recurring transfers like rent and wages are paid after this many minutes.","I trasferimenti ricorrenti come affitti e salari sono pagati dopo questo numero di minuti."
"Veto an election.","Fa veto a un'elezione."
"Are you sure to exit from map without saving?","Sei sicuro di voler uscire dalla mappa senza salvare?"
"Map entry","Voce della mappa"
"{0} may have {1} plots. Still left: {2}","{0} potrebbe avere {1} lotti. Ancora rimanenti: {2}"
"This plot is part of {0}.","Questo lotto è parte di {0}."
"This plot is already claimed.","Questo lotto è già reclamato."
"Starting a New {0}","Avviando un Nuovo {0}"
"Are you sure you want to {0} world {1}?","Sei sicuro di voler {0} il mondo {1}?"
"Connecting to {0}","Connessione a {0}"
"LocalServer - {0}",""
"Loading items","Caricamento oggetti"
"Dive/Sneak","Tuffati/Intrufolati"
"Toggle Notification Panel","Attiva/Disattiva Pannello delle Notifiche"
"Delete Server","Elimina Server"
"Copy Local Server","Copia Server Locale"
"Rename Local Server","Rinomina Server Locale"
"Refresh Server List","Ricarica Elenco del Server"
"Storage Silo","Silo di Stoccaggio"
"A wooden silo capable of storing extra large stacks of crops, seeds, and fertilizer. Silos are not able to store other types of materials.","Un silo in legno capace di stoccare scorte di colture, semi e fertilizzanti extra grandi. I silo non possono stoccare altri tipi di materiali."
"Standing Steel Brick Sign","Segnale Verticale in Mattoni d'Acciaio"
"Standing Long Steel Sign","Segnale Verticale in Acciaio Lungo"
"Standing Glass Sign","Segnale Verticale in Vetro"
"Powered Storage Silo","Silo di Stoccaggio Alimentato"
"A powered silo capable of storing extra large stacks of crops, seeds, and fertilizer. Silos are not able to store other types of materials.","Un silo alimentato capace di conservare scorte di colture, semi e fertilizzanti extra grandi. I silo non possono conservare altri tipi di materiali."
"Hanging Steel Shop Sign","Cartellone da Negozio Appeso in Acciaio"
"Hanging Steel Plain Sign","Cartellone Semplice Appeso in Acciaio"
"Hanging Steel Mine Sign","Cartellone da Miniera in Acciaio Appeso"
"Hanging Steel Framed Sign","Cartellone Incorniciato Appeso in Acciaio"
"Hanging Long Steel Sign","Cartellone Lungo Appeso in Acciaio"
"Corrugated Steel Fence Door","Porta Recinzione in Acciaio Ondulato"
"Corrugated Steel Door","Porta in Acciaio Ondulato"
"Half Slope B","Mezza Pendenza B"
"Half Slope A","Mezza Pendenza A"
"hit","colpo"
"Chimney pipe output must be not farther than {0} blocks by horizontal from the object output.","L'uscita della ciminiera non deve superare di {0} blocchi in orizzontale l'output dell'oggetto."
"Chimney pipe must have only one open end.","La ciminiera deve avere una sola estremità aperta."
"Chimney pipe output must be outside of all rooms.","L'uscita della ciminiera deve essere al di fuori di tutte le stanze."
"Chimney pipe output must be above the object.","L'uscita della ciminiera deve terminare più in alto dell'oggetto."
"Chimney pipe must have only one open end, outside of all rooms, above the object and within {0} blocks by horizontal.","La ciminiera deve avere solo un'estremità aperta, che deve essere al di fuori di tutte le stanze e terminare più in alto dell'oggetto ed entro {0} blocchi in orizzontale."
"Silos only accept crops, seeds, or fertilizer.","I silo accettano solo colture, semi o fertilizzanti."
"Must set both currency and amount when setting {0}.","Devi impostare sia la valuta che l'importo impostando {0}."
"Client Account","Conto del Cliente"
"Allowed Debt","Debito Consentito"
"Interest Percent","Percentuale di Interesse"
"Couldn't add {0} to itself.\n(Strange loops are too dangerous to support.)","Impossibile aggiungere {0} a se stesso.\n(I cicli strani sono troppo pericolosi da supportare.)"
"(Full citizen list: {0})","(Elenco completo dei cittadini: {0})"
"Cannot attach these objects, max of {0} slots allowed on this {1}.","Impossibile connettere questi oggetti, massimo di {0} slot consentiti su questo {1}."
"Rent:","Affitto:"
"Move-In Fee:","Tassa sul Trasloco:"
"in {0}",""
"Calculated","Calcolato"
"(Right click and move to draw. Click at already taked position to erase.  Press left control to temporary switch layers. )","(Click destro e sposta per disegnare. Clicca la posizione già presa per cancellare.  Premi control sinistro per passare temporaneamente tra livelli. )"
"This plot will not be connected to {0}, Would you like to continue and create a new deed?","Questo lotto non sarà connesso a {0}, Vorresti continuare e creare un nuovo atto?"
"No deed exists for this object.","Non esiste alcun atto per questo oggetto."
"MintCurrency.ItemUsed",""
"MintCurrency.WorldObjectItem",""
"CreateCurrency.ItemUsed",""
"PlaceOrPickUpObject.WorldObjectItem",""
"The amount of items converted into currency.","La quantità di oggetti convertiti in valuta."
"The amount of new currency was created.","L'importo della nuova valuta è stato creato."
"The amount of currency before the creation.","L'importo della valuta prima della creazione."
"The amount of currency after the creation.","L'importo della valuta dopo la creazione."
"The citizen or group owning the property.","Il cittadino o gruppo che possiede la proprietà."
"The species of plant.","La specie di pianta."
"The position of the citizen when they performed the action.","La posizione del cittadino quando ha eseguito l'azione."
"A citizen remained logged in for a moment.  Triggers every 30 seconds.","Un cittadino rimasto connesso per un momento.  Si innesca ogni 30 secondi."
"How many seconds of time were just played (this value is always 30).","Quanti secondi sono appena stati giocati (questo valore è sempre 30)."
